"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1003080","1751137452","Nanofrustulum cf. shiloi","Eukaryota","Unassigned","Bacillariophyta","Fragilariophyceae","Fragilariales","Staurosiraceae","Nanofrustulum","MN510854.1",586,0,0,10,28,595,572,10,595
"2","1005362","1804576711","Ichthyobodo salmonis","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Unassigned","Ichthyobodonidae","Ichthyobodo","MN259577.1",728,1,0,462,480,1189,1166,462,1189
"3","1007502","1503120301","Nannizziopsis barbata","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Nannizziopsis","NG_062166.1",587,0,0,483,501,1069,1046,483,1069
"4","100816","1802474966","Madurella mycetomatis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Unassigned","Madurella","MN995521.1",586,0,0,494,512,1079,1056,494,1079
"5","1016849","1497815286","Exophiala sideris","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","NG_062072.1",587,0,0,543,561,1129,1106,543,1129
"6","1033840","1465469192","Exophiala aquamarina","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","MH813287.1",587,0,0,513,531,1099,1076,513,1099
"7","1033842","1497815291","Exophiala halophila","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","NG_062077.1",587,0,0,561,579,1147,1124,561,1147
"8","1036758","1694443762","Parasarocladium radiatum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Parasarocladium","NG_065583.1",586,0,0,546,564,1131,1108,546,1131
"9","1047142","1694443784","Scolecobasidium excentricum","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Scolecobasidium","NG_065605.1",502,0,0,425,443,926,903,425,926
"10","105351","1751537925","Aspergillus awamori","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","MN514189.1",587,0,0,500,518,1086,1063,500,1086
"11","1071709","1811401787","Hyphodiscus hyaloscyphoides","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus","NG_067655.1",588,0,0,497,515,1084,1061,497,1084
"12","1073329","1503120273","Knufia endospora","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","NG_062152.1",587,0,0,492,510,1078,1055,492,1078
"13","1074426","1584433553","Encyonema silesiacum","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Encyonema","MK578709.1",579,0,0,498,516,1076,1053,498,1076
"14","108927","1632313333","Uncinocarpus queenslandicus","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Uncinocarpus","NG_064877.1",588,0,0,516,534,1103,1080,516,1103
"15","1093897","1694443870","Phialemonium atrogriseum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Cephalothecaceae","Phialemonium","NG_065691.1",586,0,0,461,479,1046,1023,461,1046
"16","1093898","1552480687","Phialemonium globosum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Cephalothecaceae","Phialemonium","LT633911.1",586,0,0,505,523,1090,1067,505,1090
"17","1093899","1694443709","Phialemonium inflatum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Cephalothecaceae","Phialemonium","NG_065530.1",586,0,0,522,540,1107,1084,522,1107
"18","112483","1632313342","Uwebraunia dekkeri","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Uwebraunia","NG_064886.1",588,0,0,507,525,1094,1071,507,1094
"19","1127525","1632313392","Liberomyces macrosporus","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Xylariales","Delonicicolaceae","Liberomyces","NG_064936.1",586,0,0,507,525,1092,1069,507,1092
"20","113626","1632313449","Thielavia australiensis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thielavia","NG_064993.1",586,0,0,546,564,1131,1108,546,1131
"21","1146997","1473030749","Haslea sp. VL-2012","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","MG189639.1",587,0,0,446,464,1032,1009,446,1032
"22","114818","1559669223","Xylaria longipes","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria","MK408619.1",586,0,0,545,563,1130,1107,545,1130
"23","1159556","1632313293","Ustilaginoidea virens","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Ustilaginoidea","NG_064837.1",586,0,0,562,580,1147,1124,562,1147
"24","1159696","1632313452","Pleurotheciella centenaria","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Pleurotheciales","Pleurotheciaceae","Pleurotheciella","NG_064996.1",585,0,0,820,838,1404,1381,820,1404
"25","119919","1802474923","Alternaria japonica","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","MN995478.1",587,0,0,489,507,1075,1052,489,1075
"26","119933","1802474922","Stemphylium vesicarium","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","MN995477.1",587,0,0,495,513,1081,1058,495,1081
"27","1209916","1714599724","Colletotrichum costaricense","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","MK541033.1",586,0,0,6711,6729,7296,7273,6711,7296
"28","1209931","1714599723","Colletotrichum salicis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","MK541032.1",586,0,0,6709,6727,7294,7271,6709,7294
"29","1209934","1714599720","Colletotrichum tamarilloi","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","MK541029.1",586,0,0,6688,6706,7273,7250,6688,7273
"30","1214568","1720620928","Diaporthe amygdali","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Diaporthaceae","Diaporthe","MN273786.1",587,0,0,492,510,1078,1055,492,1078
"31","122354","1757078394","Mansonella ozzardi","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Onchocercidae","Mansonella","MN432519.1",585,0,0,690,708,1274,1251,690,1274
"32","1223580","1779603259","Gomphonema pumilum","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","MN749646.1",578,0,0,252,270,829,806,252,829
"33","1230375","1503120297","Nannizziopsis dermatitidis","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Nannizziopsis","NG_062164.1",587,0,0,483,501,1069,1046,483,1069
"34","1230409","1755153135","Minidiscus comicus","Eukaryota","Unassigned","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Minidiscus","MN528615.1",585,0,0,533,551,1117,1094,533,1117
"35","1242267","1465461662","Amphora copulata","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","MG027291.1",584,0,0,460,478,1043,1020,460,1043
"36","1242269","1465461653","Amphora graeffeana","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","MG027282.1",585,0,0,459,477,1043,1020,459,1043
"37","1250632","1486320441","Neoribates aurantiacus","Eukaryota","Metazoa","Arthropoda","Arachnida","Sarcoptiformes","Parakalummidae","Neoribates","MK014977.1",591,0,0,547,565,1137,1114,547,1137
"38","1266744","1751537926","Talaromyces purpureogenus","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","MN514190.1",588,0,0,447,465,1034,1011,447,1034
"39","1280837","1694443777","Meira miltonrushii","Eukaryota","Fungi","Basidiomycota","Exobasidiomycetes","Exobasidiales","Brachybasidiaceae","Meira","NG_065598.1",598,0,0,506,524,1103,1080,506,1103
"40","128442","1589771129","Talaromyces pinophilus","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","MK615869.1",588,0,0,477,495,1064,1041,477,1064
"41","1289956","1694443864","Apiorhynchostoma curreyi","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Boliniales","Boliniaceae","Apiorhynchostoma","NG_065685.1",692,0,0,504,522,1195,1172,504,1195
"42","1300151","1632313356","Ceratocystis norvegica","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Microascales","Ceratocystidaceae","Ceratocystis","NG_064900.1",586,0,0,485,503,1070,1047,485,1070
"43","1306390","1694443782","Saxomyces alpinus","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Unassigned","Unassigned","Saxomyces","NG_065603.1",581,0,0,459,477,1039,1016,459,1039
"44","1316788","1759140708","Lachnellula hyalina","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Lachnaceae","Lachnellula","XM_031154043.1",252,0,0,341,323,90,113,90,341
"45","13202","1735037220","Exophiala exophialae","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","MN410795.1",587,0,0,479,497,1065,1042,479,1065
"46","1323724","1730279153","Alismobates reticulatus","Eukaryota","Metazoa","Arthropoda","Arachnida","Sarcoptiformes","Fortuyniidae","Alismobates","MN372417.1",592,0,0,519,537,1110,1087,519,1110
"47","133901","1475907017","Frankliniella occidentalis","Eukaryota","Metazoa","Arthropoda","Insecta","Thysanoptera","Thripidae","Frankliniella","XR_003303737.1",586,0,0,565,583,1150,1127,565,1150
"48","135648","1465462432","Paraconiothyrium fuckelii","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraconiothyrium","MG569498.1",584,0,0,525,543,1108,1085,525,1108
"49","1356574","1632313468","Fumiglobus pieridicola","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiaceae","Fumiglobus","NG_065012.1",588,0,0,526,544,1113,1090,526,1113
"50","13684","1759050544","Parastagonospora nodorum","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Parastagonospora","CP039677.1",586,0,0,1331910,1331928,1332495,1332472,1331910,1332495
"51","137466","1581151448","Eolimna minima","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Eolimna","MK567891.1",586,0,0,482,500,1067,1044,482,1067
"52","138539","1779603249","Navicula veneta","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","MN749642.1",587,0,0,43,61,629,606,43,629
"53","1387549","1503120299","Nannizziopsis crocodili","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Nannizziopsis","NG_062165.1",587,0,0,483,501,1069,1046,483,1069
"54","1387550","1503120305","Nannizziopsis hominis","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Nannizziopsis","NG_062168.1",587,0,0,483,501,1069,1046,483,1069
"55","1387551","1503120307","Nannizziopsis obscura","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Nannizziopsis","NG_062169.1",587,0,0,483,501,1069,1046,483,1069
"56","1387566","1632313475","Paranannizziopsis californiensis","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Paranannizziopsis","NG_065019.1",587,0,0,479,497,1065,1042,479,1065
"57","1387567","1632313476","Paranannizziopsis crustacea","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Paranannizziopsis","NG_065020.1",587,0,0,483,501,1069,1046,483,1069
"58","1398216","1694443955","Filosporella fistucella","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Filosporella","NG_065768.1",572,0,0,459,477,1030,1007,459,1030
"59","1400205","1465461692","Halamphora holsatica","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Halamphora","MG027321.1",580,0,0,452,470,1031,1008,452,1031
"60","1431126","1604387097","Xerochrysium xerophilum","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Xerochrysium","MK719556.1",586,0,0,572,590,1157,1134,572,1157
"61","1436144","1503120313","Moniliella madida","Eukaryota","Fungi","Basidiomycota","Moniliellomycetes","Moniliellales","Moniliellaceae","Moniliella","NG_062172.1",600,0,0,460,478,1059,1036,460,1059
"62","1443589","1694443949","Hymenoscyphus ohakune","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Hymenoscyphus","NG_065762.1",880,0,0,536,554,1415,1392,536,1415
"63","1450545","1772803362","Poculum pseudosydowianum","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Rutstroemiaceae","Poculum","LC434561.1",588,0,0,495,513,1082,1059,495,1082
"64","145522","1700452109","Nannochloropsis oceanica","Eukaryota","Unassigned","Unassigned","Eustigmatophyceae","Eustigmatales","Monodopsidaceae","Nannochloropsis","MN160639.1",592,0,0,495,513,1086,1063,495,1086
"65","1457650","1808633603","Gomphillus calycioides","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Gomphillus","MK092335.1",984,0,0,2285,2303,3268,3245,2285,3268
"66","145971","1714599728","Colletotrichum lupini","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","MK541037.1",586,0,0,7182,7200,7767,7744,7182,7767
"67","1461596","1694443758","Neobulgaria alba","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Neobulgaria","NG_065579.1",588,0,0,493,511,1080,1057,493,1080
"68","1470016","1632313561","Aspergillus salinarus","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","NG_065105.1",587,0,0,545,563,1131,1108,545,1131
"69","1487561","1465461688","Halamphora semperpalorum","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Halamphora","MG027317.1",579,0,0,452,470,1030,1007,452,1030
"70","1487565","1549146932","Halamphora coffeaeformis","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Halamphora","MH810167.1",579,0,0,1881,1899,2459,2436,1881,2459
"71","1487589","1465461701","Halamphora subtropica","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Halamphora","MG027330.1",579,0,0,420,438,998,975,420,998
"72","1490161","1772803365","Moellerodiscus pinicola","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Moellerodiscus","LC434564.1",588,0,0,881,899,1468,1445,881,1468
"73","1491472","1789121003","Trichoderma lixii","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","MN893458.1",587,0,0,496,514,1082,1059,496,1082
"74","1494374","1632313472","Ochroconis sexualis","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis","NG_065016.1",588,0,0,425,443,1012,989,425,1012
"75","1498288","1503120337","Pseudocamarosporium piceae","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudocamarosporium","NG_062184.1",587,0,0,511,529,1097,1074,511,1097
"76","1499391","1690483613","Mastophorus muris","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Spirocercidae","Mastophorus","MN086287.1",585,0,0,430,448,1014,991,430,1014
"77","1507871","1632313398","Rachicladosporium inconspicuum","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium","NG_064942.1",588,0,0,555,573,1142,1119,555,1142
"78","1507873","1632313397","Rachicladosporium monterosium","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium","NG_064941.1",587,0,0,499,517,1085,1062,499,1085
"79","1508722","1632313313","Ophiocordyceps coenomyia","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Ophiocordyceps","NG_064857.1",586,0,0,1041,1059,1626,1603,1041,1626
"80","1508723","1632313314","Ophiocordyceps arborescens","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Ophiocordyceps","NG_064858.1",586,0,0,541,559,1126,1103,541,1126
"81","1508724","1632313315","Ophiocordyceps macroacicularis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Ophiocordyceps","NG_064859.1",586,0,0,541,559,1126,1103,541,1126
"82","1522189","1694443820","Ceraceosorus guamensis","Eukaryota","Fungi","Basidiomycota","Exobasidiomycetes","Ceraceosorales","Ceraceosoraceae","Ceraceosorus","NG_065641.1",599,0,0,478,496,1076,1053,478,1076
"83","1524943","1632313584","Ochroconis olivacea","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis","NG_065128.1",588,0,0,416,434,1003,980,416,1003
"84","1524944","1632313585","Ochroconis ramosa","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis","NG_065129.1",588,0,0,416,434,1003,980,416,1003
