"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1086114","1815521290","Adhemarius dentoni","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Adhemarius","MK804148.1",211,0,4,1504,1533,1714,1691,1504,1714
"2","1086120","1815521304","Adhemarius sexoculata","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Adhemarius","MK804149.1",211,0,2,1511,1540,1721,1698,1511,1721
"3","1086141","1815521318","Ambulyx dohertyi","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Ambulyx","MK804150.1",211,0,3,1511,1540,1721,1698,1511,1721
"4","1086167","1815521332","Ambulyx substrigilis","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Ambulyx","MK804151.1",211,0,2,1502,1531,1712,1689,1502,1712
"5","1086193","1815521374","Barbourion lemaii","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Barbourion","MK804154.1",211,0,3,1492,1521,1702,1679,1492,1702
"6","1087657","1815521444","Orecta lycidas","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Orecta","MK804159.1",211,0,2,1538,1567,1748,1725,1538,1748
"7","1088142","1815521472","Protambulyx eurycles","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Protambulyx","MK804161.1",211,0,3,1502,1531,1712,1689,1502,1712
"8","1133088","1768913033","Conogethes punctiferalis","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Crambidae","Conogethes","MK301225.1",211,0,2,2,31,212,189,2,212
"9","1136913","1778221113","Apenthecia foliolata","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Apenthecia","MN228843.1",211,0,1,33,62,243,220,33,243
"10","1231953","1751391042","Earias insulana","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Nolidae","Earias","MK636814.1",211,0,1,5,34,215,192,5,215
"11","1232046","1770694425","Sinna extrema","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Nolidae","Sinna","NC_045120.1",211,0,2,1504,1533,1714,1691,1504,1714
"12","124917","1752993741","Armigeres subalbatus","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Culicidae","Armigeres","MK644935.1",211,0,2,2,31,212,189,2,212
"13","1281420","1819290760","Pyrausta despicata","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","NC_046050.1",211,0,1,1526,1555,1736,1713,1526,1736
"14","12985","1735238492","Cadra cautella","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Cadra","MK995282.1",211,0,2,7,36,217,194,7,217
"15","1308599","1770693112","Paracolopha morrisoni","Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Pemphigidae","Paracolopha","NC_045103.1",211,0,2,30,59,240,217,30,240
"16","1349918","1737807320","Pagyris ulla","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pagyris","MH893243.1",211,0,4,9,38,219,196,9,219
"17","1371029","1747858203","Anaxidia lozogramma","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Limacodidae","Anaxidia","MK128292.1",211,0,4,30,59,240,217,30,240
"18","1372962","1747858199","Doratifera vulnerans","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Limacodidae","Doratifera","MK128290.1",211,0,2,30,59,240,217,30,240
"19","1372994","1751391026","Earias vittella","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Nolidae","Earias","MK636806.1",211,0,1,2,31,212,189,2,212
"20","1377267","1759298319","Tagiades japetus","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Tagiades","MN186875.1",211,0,2,1,30,211,188,1,211
"21","139036","1735238462","Corcyra cephalonica","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Pyralidae","Corcyra","MK995267.1",211,0,0,7,36,217,194,7,217
"22","1391849","1768913035","Isturgia disputaria","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Geometridae","Isturgia","MK301226.1",211,0,3,6,35,216,193,6,216
"23","1477545","1778221318","Phortica huazhii","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Phortica","MN228885.1",211,0,3,33,62,243,220,33,243
"24","1477548","1778220713","Phortica lambda","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Phortica","MN182720.1",211,0,2,33,62,243,220,33,243
"25","1477560","1778221358","Phortica rhagolobos","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Phortica","MN228905.1",211,0,3,19,48,229,206,19,229
"26","1481741","1791079960","Eilema ussuricum","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Erebidae","Eilema","MN696172.1",211,0,1,1504,1533,1714,1691,1504,1714
"27","1489333","1778220723","Phortica sp. 6 HC-2014","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Phortica","MN182725.1",211,0,3,33,62,243,220,33,243
"28","1489336","1778221372","Phortica sp. 9 HC-2014","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Phortica","MN228912.1",211,0,2,33,62,243,220,33,243
"29","1555613","1806556697","Choreutis emplecta","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Choreutidae","Choreutis","MG581932.1",211,0,0,1480,1509,1690,1667,1480,1690
"30","1556033","1747858219","Eustixis sapotearum","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Lacturidae","Eustixis","MK128300.1",211,0,1,1,30,211,188,1,211
"31","1557995","1788946357","Parotis atlitalis","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Crambidae","Parotis","MN888512.1",211,0,1,6,35,216,193,6,216
"32","1587055","1777420360","Atanygnathus terminalis","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Staphylinidae","Atanygnathus","MN515413.1",211,0,2,8,37,218,195,8,218
"33","1620272","1819290774","Celypha flavipalpana","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Tortricidae","Celypha","NC_046051.1",211,0,1,1481,1510,1691,1668,1481,1691
"34","1642252","1782797572","Migonemyia migonei","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Psychodidae","Migonemyia","MN432906.1",211,0,3,3,32,213,190,3,213
"35","1968769","1782797582","Evandromyia cortelezzii","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Psychodidae","Evandromyia","MN432911.1",211,0,2,6,35,216,193,6,216
"36","1973515","1797025034","Archips machlopis","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Tortricidae","Archips","MK492105.1",211,0,2,17,46,227,204,17,227
"37","198723","1723408272","Drosophila suboccidentalis","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","MN262234.1",211,0,4,12,41,222,199,12,222
"38","198725","1723408362","Drosophila subquinaria","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila","MN262279.1",211,0,3,12,41,222,199,12,222
"39","201403","1819748089","Suaediola siliqua","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae","Suaediola","MN207668.1",211,0,3,12,41,222,199,12,222
"40","201420","1819748017","Careopalpis akko","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Cecidomyiidae","Careopalpis","MN207631.1",211,0,3,12,41,222,199,12,222
"41","2035320","1752993739","Mansonia indiana","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Culicidae","Mansonia","MK637632.1",211,0,2,2,31,212,189,2,212
"42","2116212","1821214249","Cuterebra emasculator","Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Oestridae","Cuterebra","MN257619.1",211,0,2,19,48,229,206,19,229
"43","215161","1815521402","Clanis bilineata","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Sphingidae","Clanis","MK804156.1",211,0,1,1513,1542,1723,1700,1513,1723
"44","218740","1812102645","Leptalina unicolor","Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Leptalina","NC_045924.1",211,0,3,1553,1582,1763,1740,1553,1763
