"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1003080","1751137453","Nanofrustulum cf. shiloi","Eukaryota","Unassigned","Bacillariophyta","Fragilariophyceae","Fragilariales","Staurosiraceae","Nanofrustulum","MN510855.1",583,0,0,24,41,606,583,24,606
"2","1005362","1804576711","Ichthyobodo salmonis","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Unassigned","Ichthyobodonidae","Ichthyobodo","MN259577.1",723,1,0,467,484,1189,1166,467,1189
"3","1007502","1503120301","Nannizziopsis barbata","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Nannizziopsis","NG_062166.1",582,0,0,488,505,1069,1046,488,1069
"4","100816","1802474966","Madurella mycetomatis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Unassigned","Madurella","MN995521.1",581,0,0,499,516,1079,1056,499,1079
"5","1016849","1497815286","Exophiala sideris","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","NG_062072.1",582,0,0,548,565,1129,1106,548,1129
"6","1033840","1465469192","Exophiala aquamarina","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","MH813287.1",582,0,0,518,535,1099,1076,518,1099
"7","1033842","1497815291","Exophiala halophila","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","NG_062077.1",582,0,0,566,583,1147,1124,566,1147
"8","1036758","1694443762","Parasarocladium radiatum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Parasarocladium","NG_065583.1",581,0,0,551,568,1131,1108,551,1131
"9","1047142","1694443784","Scolecobasidium excentricum","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Scolecobasidium","NG_065605.1",497,0,0,430,447,926,903,430,926
"10","1049316","1450246195","Spinitectus tabascoensis","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Rhabdochonidae","Spinitectus","MH754719.1",583,0,0,468,485,1050,1027,468,1050
"11","105351","1789742946","Aspergillus awamori","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","MN900642.1",582,1,0,521,538,1102,1079,521,1102
"12","1071709","1772803370","Hyphodiscus hyaloscyphoides","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus","LC434569.1",583,0,0,502,519,1084,1061,502,1084
"13","1073329","1503120273","Knufia endospora","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","NG_062152.1",582,0,0,497,514,1078,1055,497,1078
