"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1001634","514243057","Leptomonas tenua","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leptomonas","KF054114.1",581,1,0,1595,1612,2175,2155,1595,2175
"2","102713","1778223067","Sarcocystis suihominis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","MK867455.1",544,1,0,1333,1350,1876,1856,1333,1876
"3","1054392","342161718","Hexacontium gigantheum","Eukaryota","Unassigned","Unassigned","Polycystinea","Spumellaria","Actinommidae","Hexacontium","HQ651796.1",539,1,0,1088,1105,1626,1606,1088,1626
"4","1077154","343915513","Perkinsela-like organism AK-2011","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Unassigned","JN202437.1",572,1,0,1394,1411,1965,1945,1394,1965
"5","107946","346681708","Lepocinclis oxyuris","Eukaryota","Unassigned","Euglenozoa","Euglenida","Euglenales","Phacaceae","Lepocinclis","HQ287920.1",691,1,0,1744,1761,2434,2414,1744,2434
"6","1085535","346681710","Phacus gigas","Eukaryota","Unassigned","Euglenozoa","Euglenida","Euglenales","Phacaceae","Phacus","HQ287922.1",617,1,0,1676,1693,2292,2272,1676,2292
"7","1085536","346681706","Lepocinclis horridus","Eukaryota","Unassigned","Euglenozoa","Euglenida","Euglenales","Phacaceae","Lepocinclis","HQ287918.1",606,1,0,1630,1647,2235,2215,1630,2235
"8","1112050","383210384","Rapaza viridis","Eukaryota","Unassigned","Euglenozoa","Euglenida","Unassigned","Unassigned","Rapaza","AB679269.1",612,1,0,2056,2073,2667,2647,2056,2667
"9","1131781","371486274","Leptomonas scantii","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leptomonas","JN036654.1",581,1,0,1614,1631,2194,2174,1614,2194
"10","1134495","514243056","Herpetomonas nabiculae","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","KF054113.1",584,1,0,1608,1625,2191,2171,1608,2191
"11","1167875","381423465","Squamamoeba japonica","Eukaryota","Unassigned","Evosea","Unassigned","Unassigned","Unassigned","Squamamoeba","JN638030.1",707,2,0,1375,1392,2081,2061,1375,2081
"12","118003","402770471","Cyclidiopsis acus","Eukaryota","Unassigned","Euglenozoa","Euglenida","Rhabdomonadales","Astasiidae","Cyclidiopsis","JQ681752.1",648,1,0,1738,1755,2385,2365,1738,2385
"13","1188010","560732707","Phacus hamatus","Eukaryota","Unassigned","Euglenozoa","Euglenida","Euglenales","Phacaceae","Phacus","KF744072.1",604,1,0,1658,1675,2261,2241,1658,2261
"14","1227080","510937788","Herpetomonas isaaci","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","KC709667.1",582,1,0,1611,1628,2192,2172,1611,2192
"15","1267452","430024693","Bacillariophyta sp. SL64/78Frag","Eukaryota","Unassigned","Bacillariophyta","Unassigned","Unassigned","Unassigned","Unassigned","KC287216.1",532,1,0,1257,1274,1788,1768,1257,1788
"16","1267453","430024691","Hypotrichia sp. I-99","Eukaryota","Unassigned","Ciliophora","Spirotrichea","Unassigned","Unassigned","Unassigned","KC287214.1",571,1,0,1346,1363,1916,1896,1346,1916
"17","1267454","430024692","Scuticociliatia SL-220","Eukaryota","Unassigned","Ciliophora","Oligohymenophorea","Unassigned","Unassigned","Unassigned","KC287215.1",513,1,0,1243,1260,1755,1735,1243,1755
"18","127150","93138758","Rhynchomonas nasuta","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Neobodonida","Unassigned","Rhynchomonas","DQ465522.1",585,1,0,2083,2100,2667,2647,2083,2667
"19","1295634","512134940","Tintinnopsis sp. JG-2011a","Eukaryota","Unassigned","Ciliophora","Spirotrichea","Tintinnida","Codonellidae","Tintinnopsis","JX178899.1",515,1,0,1244,1261,1758,1738,1244,1758
"20","1321613","479278074","PLO of Paramoeba invadens AGS-2013","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Unassigned","KC790389.1",558,1,0,1384,1401,1941,1921,1384,1941
