"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1028388","356460231","Micrasterias ceratofera","Eukaryota","Viridiplantae","Streptophyta","Zygnemophyceae","Desmidiales","Desmidiaceae","Micrasterias","FR852598.1",357,0,0,34,55,390,374,34,390
"2","1030614","332712529","Pseudomaryna sp. MD-2011","Eukaryota","Unassigned","Ciliophora","Colpodea","Colpodida","Unassigned","Pseudomaryna","JF747219.1",349,0,0,24,45,372,356,24,372
"3","1036758","1694443762","Parasarocladium radiatum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Parasarocladium","NG_065583.1",352,1,0,28,49,379,363,28,379
"4","103879","948272488","Sarcocystis sinensis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","KT901098.1",376,0,0,45,66,420,404,45,420
"5","1042828","1759341506","Stygamoeba regulata","Eukaryota","Unassigned","Discosea","Unassigned","Stygamoebida","Unassigned","Stygamoeba","MN547357.1",357,0,0,42,63,398,382,42,398
"6","1052852","1798194985","Jaagichlorella roystonensis","Eukaryota","Viridiplantae","Chlorophyta","Trebouxiophyceae","Unassigned","Unassigned","Jaagichlorella","MN960106.1",352,1,0,26,47,377,361,26,377
"7","1089794","347976696","Iodamoeba sp. RL1","Eukaryota","Unassigned","Evosea","Unassigned","Mastigamoebida","Entamoebidae","Iodamoeba","JN635741.1",574,0,0,45,66,618,602,45,618
"8","113626","1632313449","Thielavia australiensis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thielavia","NG_064993.1",351,1,0,29,50,379,363,29,379
"9","1159556","1632313293","Ustilaginoidea virens","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Ustilaginoidea","NG_064837.1",351,1,0,45,66,395,379,45,395
"10","116889","13508610","Metacamopia oligoplites","Eukaryota","Metazoa","Platyhelminthes","Monogenea","Mazocraeidea","Allodiscocotylidae","Metacamopia","AJ287538.1",371,1,0,26,47,396,380,26,396
"11","117235","13508611","Mexicotyle sp. DTJL-2000","Eukaryota","Metazoa","Platyhelminthes","Monogenea","Mazocraeidea","Thoracocotylidae","Mexicotyle","AJ287539.1",372,0,0,26,47,397,381,26,397
"12","117243","13508627","Paradewesia sp. DTJL-2000","Eukaryota","Metazoa","Platyhelminthes","Monogenea","Mazocraeidea","Thoracocotylidae","Paradewesia","AJ287555.1",372,1,0,26,47,397,381,26,397
"13","117907","242381415","Sphyranura oligorchis","Eukaryota","Metazoa","Platyhelminthes","Monogenea","Polystomatidea","Sphyranuridae","Sphyranura","FM992701.1",382,0,0,23,44,404,388,23,404
"14","1211409","399769460","Archamoebae sp. IC-2012b","Eukaryota","Unassigned","Evosea","Unassigned","Unassigned","Unassigned","Unassigned","JX157655.1",606,0,0,1,21,605,589,1,605
"15","1211414","399769470","Mastigamoeba sp. IC-2012f","Eukaryota","Unassigned","Evosea","Unassigned","Mastigamoebida","Mastigamoebidae","Mastigamoeba","JX157665.1",587,0,0,25,46,611,595,25,611
