"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","101210","1605109678","Pratylenchus loosi","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Pratylenchidae","Pratylenchus","LR215657.1",401,0,1,445,463,845,823,445,845
"2","1049316","1450246195","Spinitectus tabascoensis","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Rhabdochonidae","Spinitectus","MH754719.1",399,0,0,463,481,861,839,463,861
"3","1049331","1448244725","Salmonema ephemeridarum","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Cystidicolidae","Salmonema","MH748146.1",396,0,0,473,491,868,846,473,868
"4","1111209","386695875","Anachipteria sp. AD1103","Eukaryota","Metazoa","Arthropoda","Arachnida","Sarcoptiformes","Achipteriidae","Anachipteria","JQ000048.1",397,0,0,538,556,934,912,538,934
"5","1125807","1298297086","Tripylina gorganensis","Eukaryota","Metazoa","Nematoda","Enoplea","Enoplida","Trischistomatidae","Tripylina","KY115119.1",399,0,0,483,501,881,859,483,881
"6","1130818","367069971","Madabolus maximus","Eukaryota","Metazoa","Arthropoda","Diplopoda","Spirobolida","Pachybolidae","Madabolus","HQ891264.1",404,0,0,548,566,951,929,548,951
"7","1143107","375005509","Ptilium horioni","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Ptiliidae","Ptilium","JN619331.1",450,1,0,596,614,1045,1023,596,1045
"8","114870","239775243","Panagrobelus stammeri","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Panagrolaimidae","Panagrobelus","FJ969134.1",392,0,0,532,550,923,901,532,923
"9","114909","1003466865","Turbatrix aceti","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Panagrolaimidae","Turbatrix","KU180673.1",384,0,0,511,529,894,872,511,894
"10","1167309","1808526427","Argulus siamensis","Eukaryota","Metazoa","Arthropoda","Ichthyostraca","Arguloida","Argulidae","Argulus","MT045991.1",415,0,0,164,182,578,556,164,578
"11","117539","726969978","Simocephalus serrulatus","Eukaryota","Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Simocephalus","KJ775025.1",554,1,0,563,581,1116,1094,563,1116
