"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","100036","901708743","Splanchnonema platani","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unassigned","Splanchnonema","KR909318.1",582,0,0,550,567,1131,1108,550,1131
"2","100040","283993202","Phaeodothis winteri","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeodothis","GU296183.1",582,0,0,465,482,1046,1023,465,1046
"3","1002370","336091021","Knufia peltigerae","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","HQ613815.1",582,0,0,436,453,1017,994,436,1017
"4","1002682","327346102","Licmophora flucticulata","Eukaryota","Unassigned","Bacillariophyta","Fragilariophyceae","Licmophorales","Licmophoraceae","Licmophora","HQ997923.1",586,0,0,540,557,1125,1102,540,1125
"5","1003012","329343423","Achnanthidium coarctatum","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Cocconeidales","Achnanthidiaceae","Achnanthidium","HQ912594.1",583,0,0,545,562,1127,1104,545,1127
"6","1003015","442572111","Amphitetras antediluviana","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Triceratiales","Triceratiaceae","Amphitetras","JQ315688.1",583,0,0,109,126,691,668,109,691
"7","1003016","329343482","Ardissonea formosa","Eukaryota","Unassigned","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Ardissonea","HQ912653.1",576,0,0,551,568,1126,1103,551,1126
"8","1003018","511648693","Synedra fulgens","Eukaryota","Unassigned","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Synedra","KC309484.1",576,0,0,540,557,1115,1092,540,1115
"9","1003019","329343501","Bellerochea horologicalis","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Hemiaulales","Bellerocheaceae","Bellerochea","HQ912672.1",583,0,0,538,555,1120,1097,538,1120
"10","1003020","329343466","Berkeleya rutilans","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Berkeleyaceae","Berkeleya","HQ912637.1",573,0,0,551,568,1123,1100,551,1123
"11","1003021","555823247","Biddulphia alternans","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Biddulphiales","Biddulphiaceae","Biddulphia","JX401229.1",583,0,0,558,575,1140,1117,558,1140
"12","1003022","555823246","Biddulphia tridens","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Biddulphiales","Biddulphiaceae","Biddulphia","JX401228.1",583,0,0,558,575,1140,1117,558,1140
"13","1003023","329343467","Biddulphiopsis membranacea","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Biddulphiales","Biddulphiaceae","Biddulphiopsis","HQ912638.1",583,0,0,564,581,1146,1123,564,1146
"14","1003024","329343409","Caloneis lewisii","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Caloneis","HQ912580.1",578,0,0,545,562,1122,1099,545,1122
"15","1003025","1143638534","Campylodiscus clypeus","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Surirellales","Surirellaceae","Campylodiscus","KX120699.1",580,0,0,559,576,1138,1115,559,1138
"16","1003027","329343452","Campylosira cymbelliformis","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Cymatosirales","Cymatosiraceae","Campylosira","HQ912623.1",583,0,0,554,571,1136,1113,554,1136
"17","1003029","1341122500","Centronella reicheltii","Eukaryota","Unassigned","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Centronella","MG022762.1",581,0,0,562,579,1142,1119,562,1142
"18","1003031","442572085","Cerataulina pelagica","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Hemiaulales","Hemiaulaceae","Cerataulina","JQ315662.1",582,0,0,109,126,690,667,109,690
"19","1003033","511648697","Cerataulus smithii","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Triceratiales","Triceratiaceae","Cerataulus","KC309488.1",585,0,0,551,568,1135,1112,551,1135
"20","1003036","329343473","Climaconeis riddleae","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Berkeleyaceae","Climaconeis","HQ912644.1",571,0,0,533,550,1103,1080,533,1103
"21","1003037","329343510","Coscinodiscus concinnus","Eukaryota","Unassigned","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Coscinodiscus","HQ912681.1",583,0,0,19,36,601,578,19,601
"22","1003039","329343440","Ctenophora pulchella","Eukaryota","Unassigned","Bacillariophyta","Fragilariophyceae","Licmophorales","Ulnariaceae","Ctenophora","HQ912611.1",583,0,0,550,567,1132,1109,550,1132
"23","1003040","549438591","Cyclostephanos dubius","Eukaryota","Unassigned","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Cyclostephanos","KC284714.1",581,0,0,555,572,1135,1112,555,1135
"24","1003042","329343439","Denticula kuetzingii","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Denticula","HQ912610.1",586,0,0,542,559,1127,1104,542,1127
"25","1003046","329343426","Diploneis subovalis","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Diploneidaceae","Diploneis","HQ912597.1",574,0,0,548,565,1121,1098,548,1121
"26","1003048","1027926453","Entomoneis ornata","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Unassigned","Entomoneidaceae","Entomoneis","KU561144.1",574,0,0,527,544,1100,1077,527,1100
"27","1003049","328750678","Epithemia argus","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Rhopalodiales","Rhopalodiaceae","Epithemia","HQ912408.1",573,0,0,556,573,1128,1105,556,1128
"28","1003052","329343415","Eunotia glacialis","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Eunotiales","Eunotiaceae","Eunotia","HQ912586.1",582,0,0,545,562,1126,1103,545,1126
"29","1003053","329343425","Fallacia monoculata","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Fallacia","HQ912596.1",579,0,0,548,565,1126,1103,548,1126
"30","1003054","329343434","Fallacia pygmaea","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Fallacia","HQ912605.1",580,0,0,549,566,1128,1105,549,1128
"31","1003055","329343427","Gyrosigma acuminatum","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","Gyrosigma","HQ912598.1",585,0,0,550,567,1134,1111,550,1134
"32","1003059","328750674","Hantzschia amphioxys","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Hantzschia","HQ912404.1",582,0,0,541,558,1122,1099,541,1122
"33","1003062","329343453","Hemiaulus sinensis","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Hemiaulales","Hemiaulaceae","Hemiaulus","HQ912624.1",583,0,0,562,579,1144,1121,562,1144
"34","1003064","329343513","Isthmia enervis","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Biddulphiales","Biddulphiaceae","Isthmia","HQ912684.1",583,0,0,555,572,1137,1114,555,1137
"35","1003066","329343508","Lampriscus orbiculatum","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Triceratiales","Triceratiaceae","Lampriscus","HQ912679.1",583,0,0,265,282,847,824,265,847
"36","1003067","511648706","Lampriscus shadboltianum","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Triceratiales","Triceratiaceae","Lampriscus","KC309497.1",583,0,0,544,561,1126,1103,544,1126
"37","1003069","726973972","Lemnicola hungarica","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Cocconeidales","Achnanthidiaceae","Lemnicola","KJ658407.1",575,0,0,548,565,1122,1099,548,1122
"38","1003075","329343484","Lithodesmioides polymorpha","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmioides","HQ912655.1",583,0,0,559,576,1141,1118,559,1141
