"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1002216","327391626","Vannella sp. GERB","Eukaryota","Unassigned","Discosea","Flabellinia","Unassigned","Vannellidae","Vannella","HM363624.1",373,0,1,14,36,386,370,14,386
"2","1002217","327391632","Vannella sp. GERL14","Eukaryota","Unassigned","Discosea","Flabellinia","Unassigned","Vannellidae","Vannella","HM363630.1",379,0,1,14,36,392,376,14,392
"3","1002218","327391633","Vannella sp. GERL34","Eukaryota","Unassigned","Discosea","Flabellinia","Unassigned","Vannellidae","Vannella","HM363631.1",377,0,1,14,36,390,374,14,390
"4","1003012","329343423","Achnanthidium coarctatum","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Cocconeidales","Achnanthidiaceae","Achnanthidium","HQ912594.1",370,2,0,1,23,370,354,1,370
"5","1003304","328750683","Campylodiscus sp. 3613.8","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Surirellales","Surirellaceae","Campylodiscus","HQ912413.1",368,0,0,16,38,383,367,16,383
"6","1003336","327179776","Strigomonas galati","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Strigomonas","HM593010.1",432,0,0,16,38,447,431,16,447
"7","1008951","1825537610","Trailliaedoxa gracilis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Trailliaedoxa","MK607947.1",386,0,0,115,137,500,484,115,500
"8","1008956","1825537558","Bertiera longithyrsa","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Bertiera","MK607895.1",386,0,0,115,137,500,484,115,500
"9","102167","1767162948","Cylindrocystis brebissonii","Eukaryota","Viridiplantae","Streptophyta","Zygnemophyceae","Zygnematales","Mesotaeniaceae","Cylindrocystis","MN585755.1",385,0,0,30,52,414,398,30,414
"10","1028355","1721134005","Ligustrum gracile","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Ligustrum","LR130572.1",386,0,0,553,575,938,922,553,938
"11","1043739","336245465","Paracercomonas sp. HFCC 911","Eukaryota","Unassigned","Cercozoa","Unassigned","Cercomonadida","Cercomonadidae","Paracercomonas","HM536156.1",384,0,0,15,37,398,382,15,398
"12","1043741","336245467","Paracercomonas proboscata","Eukaryota","Unassigned","Cercozoa","Unassigned","Cercomonadida","Cercomonadidae","Paracercomonas","HM536158.1",384,0,0,2,24,385,369,2,385
"13","1043743","336245469","Paracercomonas kruegeri","Eukaryota","Unassigned","Cercozoa","Unassigned","Cercomonadida","Cercomonadidae","Paracercomonas","HM536160.1",383,0,0,1,22,382,366,1,382
"14","1043744","336245470","Paracercomonas sp. HFCC 916","Eukaryota","Unassigned","Cercozoa","Unassigned","Cercomonadida","Cercomonadidae","Paracercomonas","HM536161.1",383,0,0,1,21,381,365,1,381
"15","1043745","336245471","Paracercomonas sp. HFCC 917","Eukaryota","Unassigned","Cercozoa","Unassigned","Cercomonadida","Cercomonadidae","Paracercomonas","HM536162.1",383,0,0,3,25,385,369,3,385
"16","1045496","1702291483","Paris caobangensis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Paris","MN174871.1",388,0,0,15,37,402,386,15,402
"17","1049247","339715944","Gregarina sp. Phaedon/Daegwallyeong/2010","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eugregarinorida","Gregarinidae","Gregarina","JF412715.1",364,0,0,14,36,377,361,14,377
"18","1055687","340052522","Trypanosoma vivax","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma","HE573019.1",425,0,0,777453,777475,777877,777861,777453,777877
"19","1074010","343176098","Perkinsiella-like sp. PLO/DE4A","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Unassigned","HQ132931.1",430,0,0,14,36,443,427,14,443
"20","1081051","1721133997","Notelaea venosa","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Notelaea","LR031510.1",386,0,0,556,578,941,925,556,941
"21","1085342","1721133979","Chionanthus brassii","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Chionanthus","LR031492.1",386,0,0,555,577,940,924,555,940
"22","1089943","1584765799","Brahea aculeata","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Brahea","MK581022.1",386,0,0,273,295,658,642,273,658
"23","1090589","348605476","Pierrecomperia catenuloides","Eukaryota","Unassigned","Bacillariophyta","Mediophyceae","Cymatosirales","Cymatosiraceae","Pierrecomperia","HQ413685.1",382,2,0,11,33,392,376,11,392
"24","110120","1496320646","Hepatozoon canis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","MK091090.1",387,0,0,15,37,401,385,15,401
"25","110365","6635310","Gregarina niphandrodes","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eugregarinorida","Gregarinidae","Gregarina","AF129882.1",353,0,0,21,43,373,357,21,373
"26","110689","1825537562","Colletoecema dewevrei","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Colletoecema","MK607899.1",386,0,0,115,137,500,484,115,500
"27","1112434","452091203","Meta manchurica","Eukaryota","Metazoa","Arthropoda","Arachnida","Araneae","Tetragnathidae","Meta","JN816721.1",389,0,0,4,26,392,376,4,392
"28","1112573","1772810642","Phenacoccus peruvianus","Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Phenacoccus","MN647621.1",470,0,0,10,32,479,463,10,479
"29","111597","1708599395","Phalaenopsis japonica","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Phalaenopsis","MN221419.1",388,0,0,887,909,1274,1258,887,1274
"30","1119403","359293016","Eubroncus sp. D1593","Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Mymaridae","Eubroncus","JN623303.1",404,0,0,15,37,418,402,15,418
"31","1125365","1721133965","Chionanthus panamensis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Chionanthus","LR031478.1",386,0,0,550,572,935,919,550,935
"32","1131496","374723288","Cilicaeopsis whiteleggei","Eukaryota","Metazoa","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Cilicaeopsis","JF699525.1",415,0,0,16,38,430,414,16,430
"33","1131498","374723290","Cymodocella foveolata","Eukaryota","Metazoa","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Cymodocella","JF699527.1",439,0,0,17,39,455,439,17,455
"34","1131509","374723326","Ischyromene cordiforaminalis","Eukaryota","Metazoa","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Ischyromene","JF699563.1",417,0,0,17,39,433,417,17,433
"35","1131520","374723349","Pistorius bidens","Eukaryota","Metazoa","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Pistorius","JF699586.1",438,0,0,17,39,454,438,17,454
"36","1131781","371486274","Leptomonas scantii","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leptomonas","JN036654.1",425,0,0,12,34,436,420,12,436
"37","1143211","1824670475","Amelanchier interior","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Amelanchier","MN905585.1",386,0,0,15,37,400,384,15,400
"38","1158049","379645460","Microtabella interrupta","Eukaryota","Unassigned","Bacillariophyta","Fragilariophyceae","Rhabdonematales","Grammatophoraceae","Microtabella","JN975247.1",366,2,0,1,23,366,350,1,366
"39","1167209","1601878480","Polydora websteri","Eukaryota","Metazoa","Annelida","Polychaeta","Spionida","Spionidae","Polydora","MK696002.1",402,2,1,1,22,401,385,1,401
"40","1194293","388564869","Hartaetosiga minima","Eukaryota","Unassigned","Unassigned","Choanoflagellata","Craspedida","Salpingoecidae","Hartaetosiga","JQ034422.1",359,0,0,1,19,355,339,1,355
"41","1194294","948564303","Hartaetosiga balthica","Eukaryota","Unassigned","Unassigned","Choanoflagellata","Craspedida","Salpingoecidae","Hartaetosiga","KT757421.1",362,0,0,15,37,376,360,15,376
"42","119497","33337700","Exanthemachrysis gayraliae","Eukaryota","Unassigned","Haptista","Haptophyta","Pavlovales","Pavlovaceae","Exanthemachrysis","AF106050.1",381,0,0,11,33,391,375,11,391
"43","1213618","397310687","Minorisa minuta","Eukaryota","Unassigned","Cercozoa","Chlorarachniophyceae","Unassigned","Unassigned","Minorisa","JX272635.1",367,0,0,17,39,383,367,17,383
"44","121463","18461327","Trypanosoma chattoni","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma","AF119807.1",409,0,0,29,51,437,421,29,437
"45","121465","18461329","Trypanosoma neveulemairei","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Trypanosoma","AF119809.1",422,0,0,10,32,431,415,10,431
"46","1215631","399764216","Vannella sp. BEN3V","Eukaryota","Unassigned","Discosea","Flabellinia","Unassigned","Vannellidae","Vannella","JQ271727.1",374,0,1,14,36,387,371,14,387
"47","1216116","1804926645","Hydraena quadricollis","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Hydraenidae","Hydraena","LR742670.1",403,0,0,17,39,419,403,17,419
"48","1217114","399764203","Ripella sp. DP13","Eukaryota","Unassigned","Discosea","Flabellinia","Unassigned","Vannellidae","Ripella","JQ271714.1",372,0,1,14,36,385,369,14,385
"49","1217115","399764204","Ripella sp. GP2","Eukaryota","Unassigned","Discosea","Flabellinia","Unassigned","Vannellidae","Ripella","JQ271715.1",376,0,1,14,36,389,373,14,389
"50","1217116","399764205","Ripella sp. PS2","Eukaryota","Unassigned","Discosea","Flabellinia","Unassigned","Vannellidae","Ripella","JQ271716.1",373,0,1,14,36,386,370,14,386
"51","1225802","402216186","Solenopotes capillatus","Eukaryota","Metazoa","Arthropoda","Insecta","Phthiraptera","Linognathidae","Solenopotes","JX184910.1",478,0,0,7,29,484,468,7,484
"52","1227078","407188027","Leptomonas costoris","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leptomonas","JQ359728.1",427,0,0,16,38,442,426,16,442
"53","1227080","510937788","Herpetomonas isaaci","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","KC709667.1",427,0,0,12,34,438,422,12,438
"54","1227081","407188025","Herpetomonas modestus","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","JQ359726.1",427,0,0,16,38,442,426,16,442
"55","1227082","407188023","Herpetomonas puellarum","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","JQ359724.1",425,0,0,16,38,440,424,16,440
"56","1227084","407188029","Herpetomonas sp. TCB-2012e","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","JQ359730.1",428,0,0,16,38,443,427,16,443
"57","1237795","1721133938","Schrebera trichoclada","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Schrebera","LR031361.1",386,0,0,550,572,935,919,550,935
"58","1257147","1234141549","Graphis lineola","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Graphis","KY091900.1",378,0,0,15,37,392,376,15,392
"59","126360","1721133966","Chionanthus filiformis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Chionanthus","LR031479.1",386,0,0,556,578,941,925,556,941
"60","126361","1721133973","Chionanthus ramiflorus","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Chionanthus","LR031486.1",386,0,0,556,578,941,925,556,941
"61","126362","1721133968","Chionanthus retusus","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Chionanthus","LR031481.1",386,0,0,555,577,940,924,555,940
"62","126363","1721133967","Chionanthus virginicus","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Chionanthus","LR031480.1",386,0,0,557,579,942,926,557,942
"63","126368","1721134003","Syringa yunnanensis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Syringa","LR130570.1",386,0,0,553,575,938,922,553,938
"64","126403","1721134000","Comoranthus minor","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Comoranthus","LR130567.1",387,0,0,552,574,938,922,552,938
