"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1001634","514243057","Leptomonas tenua","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leptomonas","KF054114.1",581,1,0,1595,1612,2175,2155,1595,2175
"2","100268","1434110303","Paragonimus heterotremus","Eukaryota","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Troglotrematidae","Paragonimus","LT855188.1",603,1,0,1262,1279,1864,1844,1262,1864
"3","10195","1173728640","Brachionus plicatilis","Eukaryota","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Brachionus","KY886363.1",524,1,0,1265,1282,1788,1768,1265,1788
"4","102713","1778223067","Sarcocystis suihominis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","MK867455.1",544,1,0,1333,1350,1876,1856,1333,1876
"5","104421","1418063381","Camponotus floridanus","Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","XR_003122666.1",573,1,1,1343,1360,1915,1895,1343,1915
"6","104777","1532185047","Brachionus calyciflorus","Eukaryota","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Brachionus","MK271750.1",528,1,0,1279,1296,1806,1786,1279,1806
"7","1054392","342161718","Hexacontium gigantheum","Eukaryota","Unassigned","Unassigned","Polycystinea","Spumellaria","Actinommidae","Hexacontium","HQ651796.1",539,1,0,1088,1105,1626,1606,1088,1626
"8","105609","1253553577","Montipora aequituberculata","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Montipora","LT631095.1",566,1,0,1382,1399,1947,1927,1382,1947
"9","105614","1253553566","Isopora brueggemanni","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Isopora","LT631084.1",554,1,0,1310,1327,1863,1843,1310,1863
"10","1077154","343915513","Perkinsela-like organism AK-2011","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","Unassigned","JN202437.1",572,1,0,1394,1411,1965,1945,1394,1965
"11","107946","346681708","Lepocinclis oxyuris","Eukaryota","Unassigned","Euglenozoa","Euglenida","Euglenales","Phacaceae","Lepocinclis","HQ287920.1",691,1,0,1744,1761,2434,2414,1744,2434
"12","1081638","1253553502","Porites fontanesii","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","LT631020.1",527,1,0,1269,1286,1795,1775,1269,1795
"13","1085535","346681710","Phacus gigas","Eukaryota","Unassigned","Euglenozoa","Euglenida","Euglenales","Phacaceae","Phacus","HQ287922.1",617,1,0,1676,1693,2292,2272,1676,2292
"14","1085536","346681706","Lepocinclis horridus","Eukaryota","Unassigned","Euglenozoa","Euglenida","Euglenales","Phacaceae","Lepocinclis","HQ287918.1",606,1,0,1630,1647,2235,2215,1630,2235
"15","1085968","669688757","Hemichloris antarctica","Eukaryota","Viridiplantae","Chlorophyta","Trebouxiophyceae","Chlorellales","Oocystaceae","Hemichloris","KM020164.1",530,1,0,1250,1267,1779,1759,1250,1779
"16","1086058","659676240","Gymnosporangium globosum","Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","Gymnosporangium","KJ720174.1",531,1,0,1189,1206,1719,1699,1189,1719
"17","1112050","383210384","Rapaza viridis","Eukaryota","Unassigned","Euglenozoa","Euglenida","Unassigned","Unassigned","Rapaza","AB679269.1",612,1,0,2056,2073,2667,2647,2056,2667
"18","1123965","653604558","Anteholosticha pulchra","Eukaryota","Unassigned","Ciliophora","Spirotrichea","Urostylida","Holostichidae","Anteholosticha","KF306393.1",519,1,0,1250,1267,1768,1748,1250,1768
"19","1131781","371486274","Leptomonas scantii","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Leptomonas","JN036654.1",581,1,0,1614,1631,2194,2174,1614,2194
"20","1134495","514243056","Herpetomonas nabiculae","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","KF054113.1",584,1,0,1608,1625,2191,2171,1608,2191
"21","1144346","902941031","Buxtonella sulcata","Eukaryota","Unassigned","Ciliophora","Litostomatea","Vestibuliferida","Pycnotrichidae","Buxtonella","KP016718.1",497,1,0,1141,1158,1637,1617,1141,1637
"22","1148060","1209454272","Borodinellopsis texensis","Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlorococcaceae","Borodinellopsis","MF101222.1",530,1,0,1264,1281,1793,1773,1264,1793
"23","1150132","1253558122","Lobophyllia robusta","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Lobophylliidae","Lobophyllia","LT631243.1",527,1,0,1268,1285,1794,1774,1268,1794
"24","1150134","1253553604","Pavona duerdeni","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Pavona","LT631122.1",527,1,0,1268,1285,1794,1774,1268,1794
"25","1150135","1253553602","Pavona explanulata","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Pavona","LT631120.1",527,1,0,1268,1285,1794,1774,1268,1794
"26","1165364","1253553631","Coscinaraea exesa","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Coscinaraeidae","Coscinaraea","LT631149.1",527,1,0,1268,1285,1794,1774,1268,1794
"27","1167625","1173703640","Fragilidium duplocampanaeforme","Eukaryota","Unassigned","Unassigned","Dinophyceae","Gonyaulacales","Pyrophacaceae","Fragilidium","KY624502.1",527,1,0,1264,1281,1790,1770,1264,1790
"28","1174532","1057446193","Rhizodomus tagatzi","Eukaryota","Unassigned","Ciliophora","Spirotrichea","Tintinnida","Metacylididae","Rhizodomus","KU715762.1",516,1,0,1243,1260,1758,1738,1243,1758
"29","117505","933801143","Kirchneriella aperta","Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Kirchneriella","KT833592.1",526,1,0,1250,1267,1775,1755,1250,1775
"30","117784","1253553510","Acropora secale","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Acropora","LT631028.1",533,1,0,1295,1312,1827,1807,1295,1827
"31","117785","1253553555","Acropora vaughani","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Acropora","LT631073.1",537,1,0,1323,1340,1859,1839,1323,1859
"32","118003","402770471","Cyclidiopsis acus","Eukaryota","Unassigned","Euglenozoa","Euglenida","Rhabdomonadales","Astasiidae","Cyclidiopsis","JQ681752.1",648,1,0,1738,1755,2385,2365,1738,2385
"33","1188010","560732707","Phacus hamatus","Eukaryota","Unassigned","Euglenozoa","Euglenida","Euglenales","Phacaceae","Phacus","KF744072.1",604,1,0,1658,1675,2261,2241,1658,2261
"34","1188153","1727605577","Limnephilus hyalinus","Eukaryota","Metazoa","Arthropoda","Insecta","Trichoptera","Limnephilidae","Limnephilus","MK077680.1",567,1,1,2495,2512,3061,3041,2495,3061
"35","1197313","1485549020","Echinochasmus japonicus","Eukaryota","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Echinochasmidae","Echinochasmus","LT904764.1",600,1,0,1383,1400,1982,1962,1383,1982
"36","1197315","1485549019","Sphaeridiotrema monorchis","Eukaryota","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Psilostomidae","Sphaeridiotrema","LT904763.1",600,1,0,1383,1400,1982,1962,1383,1982
"37","1216035","1253558138","Acanthastrea hemprichii","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Lobophylliidae","Acanthastrea","LT631259.1",527,1,0,1268,1285,1794,1774,1268,1794
"38","1223805","1253553633","Craterastrea levis","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Coscinaraeidae","Craterastrea","LT631151.1",527,1,0,1268,1285,1794,1774,1268,1794
"39","1227080","510937788","Herpetomonas isaaci","Eukaryota","Unassigned","Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","Herpetomonas","KC709667.1",582,1,0,1611,1628,2192,2172,1611,2192
"40","1230096","1233820022","Euplotes dammamensis","Eukaryota","Unassigned","Ciliophora","Spirotrichea","Euplotida","Euplotidae","Euplotes","KX516714.1",512,1,0,1137,1154,1648,1628,1137,1648
"41","1230383","1129840710","Malassezia sympodialis","Eukaryota","Fungi","Basidiomycota","Malasseziomycetes","Malasseziales","Malasseziaceae","Malassezia","LT671825.1",529,1,0,648452,648469,648980,648960,648452,648980
"42","1235893","1491735891","Trichodina pectenis","Eukaryota","Unassigned","Ciliophora","Oligohymenophorea","Mobilida","Trichodinidae","Trichodina","JQ663868.2",500,1,0,1196,1213,1695,1675,1196,1695
