"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1003330","329754430","Spathidium spathula","Eukaryota","Unassigned","Ciliophora","Litostomatea","Haptorida","Spathidiidae","Spathidium","HM140392.1",313,1,0,46,67,358,342,46,358
"2","102167","1767162948","Cylindrocystis brebissonii","Eukaryota","Viridiplantae","Streptophyta","Zygnemophyceae","Zygnematales","Mesotaeniaceae","Cylindrocystis","MN585755.1",357,1,0,61,82,417,401,61,417
"3","102624","731174790","Ophiocordyceps coccidiicola","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Ophiocordyceps","AB968391.1",350,1,0,25,46,374,358,25,374
"4","102713","1584020532","Sarcocystis suihominis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","MH404229.1",416,1,0,45,66,460,444,45,460
"5","1028388","356460231","Micrasterias ceratofera","Eukaryota","Viridiplantae","Streptophyta","Zygnemophyceae","Desmidiales","Desmidiaceae","Micrasterias","FR852598.1",357,0,0,34,55,390,374,34,390
"6","1030614","332712529","Pseudomaryna sp. MD-2011","Eukaryota","Unassigned","Ciliophora","Colpodea","Colpodida","Unassigned","Pseudomaryna","JF747219.1",349,0,0,24,45,372,356,24,372
"7","1034612","1644636702","Paludistella meslinii","Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Paludistella","MK912144.1",353,1,0,7,28,359,343,7,359
"8","1036728","336181065","Sarocladium bacillisporum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Sarocladium","HQ232179.1",351,1,0,24,45,374,358,24,374
"9","1036729","1535923833","Sarocladium bactrocephalum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Sarocladium","NG_062807.1",351,1,0,29,50,379,363,29,379
"10","1036732","336181099","Sarocladium zeae","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Sarocladium","HQ232213.1",351,1,0,29,50,379,363,29,379
"11","1036737","336181076","Acremonium exiguum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","HQ232190.1",351,1,0,30,51,380,364,30,380
"12","1036739","336181077","Acremonium flavum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","HQ232191.1",351,1,0,28,49,378,362,28,378
"13","1036740","336181079","Parasarocladium gamsii","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Parasarocladium","HQ232193.1",352,1,0,24,45,375,359,24,375
"14","1036741","1535923839","Acremonium guillematii","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","NG_062813.1",350,1,0,28,49,377,361,28,377
"15","1036754","1535923841","Acremonium nigrosclerotium","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","NG_062815.1",350,1,0,28,49,377,361,28,377
"16","1036755","1535923842","Acremonium pinkertoniae","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","NG_062816.1",351,1,0,9,30,359,343,9,359
"17","1036758","1694443762","Parasarocladium radiatum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Parasarocladium","NG_065583.1",352,1,0,28,49,379,363,28,379
"18","1036759","1433537218","Xenoacremonium recifei","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Xenoacremonium","NG_061110.1",351,1,0,28,49,378,362,28,378
"19","1036764","336181093","Acremonium roseolum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","HQ232207.1",351,1,0,29,50,379,363,29,379
"20","1036766","336181096","Acremonium spinosum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","HQ232210.1",351,1,0,28,49,378,362,28,378
"21","1036770","336181098","Acremonium vitellinum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","HQ232212.1",351,1,0,21,42,371,355,21,371
"22","1036789","336181067","Acremonium blochii","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","HQ232181.1",351,1,0,29,50,379,363,29,379
"23","1036796","336181081","Acremonium hyalinulum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","HQ232195.1",352,1,0,21,42,372,356,21,372
"24","103879","948272488","Sarcocystis sinensis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","KT901098.1",376,0,0,45,66,420,404,45,420
"25","104307","387913469","Hirsutella citriformis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Hirsutella","JQ675289.1",350,1,0,8,29,357,341,8,357
"26","1051730","1632313431","Lindgomyces lemonweirensis","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lindgomycetaceae","Lindgomyces","NG_064975.1",351,1,0,27,48,377,361,27,377
"27","1052852","1798194985","Jaagichlorella roystonensis","Eukaryota","Viridiplantae","Chlorophyta","Trebouxiophyceae","Unassigned","Unassigned","Jaagichlorella","MN960106.1",352,1,0,26,47,377,361,26,377
"28","1076439","343526908","Metarhizium sp. RMK-2011b","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","JF415959.1",350,1,0,8,29,357,341,8,357
"29","1077153","343915512","Paramoeba atlantica","Eukaryota","Unassigned","Discosea","Flabellinia","Dactylopodida","Paramoebidae","Paramoeba","JN202436.1",375,1,0,43,64,417,401,43,417
"30","1079897","1511262483","Acaulospora cavernata","Eukaryota","Fungi","Mucoromycota","Glomeromycetes","Diversisporales","Acaulosporaceae","Acaulospora","NG_062371.1",360,1,0,30,51,389,373,30,389
"31","1080349","1431136829","Saccharomyces eubayanus","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","CP030956.1",354,0,0,581317,581296,580964,580980,580964,581317
"32","108931","380306652","Nilaparvata lugens","Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Delphacidae","Nilaparvata","JF773148.1",353,1,0,8,29,360,344,8,360
"33","1089794","347976697","Iodamoeba sp. RL1","Eukaryota","Unassigned","Evosea","Unassigned","Mastigamoebida","Entamoebidae","Iodamoeba","JN635742.1",581,0,0,23,44,603,587,23,603
"34","1089814","1547636281","Bryoria nadvornikiana","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Bryoria","MK106005.1",555,1,0,1227,1248,1781,1765,1227,1781
"35","109331","1632313273","Citeromyces siamensis","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Citeromyces","NG_064817.1",358,1,0,25,46,382,366,25,382
"36","109743","1824610926","Hemipholiota populnea","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Hemipholiota","MT241785.1",356,1,0,33,54,388,372,33,388
"37","110120","1584069862","Hepatozoon canis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","MH615006.1",359,1,0,537,558,895,879,537,895
"38","110526","1178763676","Kretzschmaria deusta","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Kretzschmaria","KY781165.1",351,1,0,46,67,396,380,46,396
"39","1105321","170672857","Conoideocrella tenuis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Conoideocrella","EU369111.1",350,1,0,23,44,372,356,23,372
"40","1105325","1234121928","Cordyceps confragosa","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Cordyceps","KX818212.1",350,1,0,14,35,363,347,14,363
"41","1105334","363544804","Ophiocordyceps stylophora","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Ophiocordyceps","JN941692.1",350,1,0,25,46,374,358,25,374
"42","1105340","170672851","Orbiocrella petchii","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Orbiocrella","EU369105.1",351,1,0,8,29,358,342,8,358
"43","1115473","357541388","Lasiosphaeris sp. 1 ANM-2011","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","JN938592.1",351,1,0,27,48,377,361,27,377
"44","1115474","357541398","Lasiosphaeris sp. 2 ANM-2011","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","JN938595.1",351,1,0,27,48,377,361,27,377
"45","1115475","357541434","Lasiosphaeris sp. 3 ANM-2011","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","JN938604.1",351,1,0,27,48,377,361,27,377
"46","1115476","357541377","Lasiosphaeris sp. 4 ANM-2011","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","JN938590.1",351,1,0,27,48,377,361,27,377
"47","1115477","357541394","Lasiosphaeris sp. 5 ANM-2011","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Lasiosphaeris","JN938594.1",351,1,0,27,48,377,361,27,377
"48","1126811","363544816","Ophiocordyceps rubiginosiperitheciata","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Ophiocordyceps","JN941704.1",350,1,0,25,46,374,358,25,374
"49","1126824","363544861","Cordyceps pleuricapitata","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Cordyceps","JN941749.1",350,1,0,25,46,374,358,25,374
"50","1127523","367464905","Acremonium sp. YK3","Eukaryota","Fungi","Ascomycota","Unassigned","Unassigned","Unassigned","Acremonium","JN546131.1",351,1,0,48,69,398,382,48,398
"51","113103","380306654","Sogatella furcifera","Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Delphacidae","Sogatella","JF773150.1",350,1,0,8,29,357,341,8,357
"52","113526","1789823219","Pseudodidymocystis planctonica","Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Pseudodidymocystis","LC477068.1",354,1,0,443,464,796,780,443,796
"53","113605","1632313262","Tetrapisispora arboricola","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Tetrapisispora","NG_064806.1",353,1,0,25,46,377,361,25,377
"54","113606","1632313261","Tetrapisispora iriomotensis","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Tetrapisispora","NG_064805.1",354,1,0,25,46,378,362,25,378
"55","113607","1632313263","Tetrapisispora nanseiensis","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Tetrapisispora","NG_064807.1",353,1,0,25,46,377,361,25,377
"56","113626","380709217","Thielavia australiensis","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thielavia","JQ067908.1",351,1,0,29,50,379,363,29,379
"57","1136883","1511262555","Torulaspora microellipsoides","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Torulaspora","NG_062443.1",354,1,0,43,64,396,380,43,396
"58","1144346","902941030","Buxtonella sulcata","Eukaryota","Unassigned","Ciliophora","Litostomatea","Vestibuliferida","Pycnotrichidae","Buxtonella","KP016717.1",314,1,0,46,67,359,343,46,359
"59","114497","148821081","Cordyceps fumosorosea","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Cordyceps","EF429305.1",350,2,0,8,29,357,341,8,357
