"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1001054","1584729656","Amanita solaniolens","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MK580791.1",326,0,0,40,58,365,346,40,365
"2","1004477","1584729662","Amanita cinereoconia","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MK580797.1",263,0,0,27,45,289,270,27,289
"3","1004504","1827390594","Amanita luteolovelata","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MT229868.1",309,0,0,6,24,314,295,6,314
"4","1004514","1760926307","Amanita proxima","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MH727196.1",302,0,0,1,19,302,283,1,302
"5","1006475","1701841969","Circinaria calcarea","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Circinaria","MN172422.1",258,0,0,272,290,529,510,272,529
"6","1006476","1751376468","Circinaria contorta","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Circinaria","MN512246.1",261,0,0,291,309,551,532,291,551
"7","1006923","1584729647","Amanita sp. 'banningiana'","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MK580782.1",273,0,0,25,43,297,278,25,297
"8","100951","1368095490","Naganishia albida","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","MH093750.1",234,0,0,3,21,236,217,3,236
"9","101162","1811636990","Bipolaris oryzae","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","MH412648.1",254,0,0,2,20,255,236,2,255
"10","101201","1624799609","Trichoderma asperellum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","MK841024.1",263,1,0,1,19,263,244,1,263
"11","101480","1786585701","Trichophyton interdigitale","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Trichophyton","MN691065.2",335,0,0,25,43,359,340,25,359
"12","1028346","1686099780","Agaricus pseudolutosus","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","MN077543.1",369,0,0,21,39,389,370,21,389
"13","1028355","1721134005","Ligustrum gracile","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Ligustrum","LR130572.1",322,0,0,2317,2335,2638,2619,2317,2638
"14","1031292","1378777860","Stromatinia gladioli","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Stromatinia","MH220815.1",258,0,0,80,98,337,318,80,337
"15","1032542","1477913202","Clitocybe amarescens","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","MH930152.1",343,0,0,17,35,359,340,17,359
"16","1032546","1477913228","Clitocybe trulliformis","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Clitocybe","MH930178.1",317,0,0,17,35,333,314,17,333
"17","1032556","1559918356","Conocybe dumetorum","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","MK412349.1",334,0,0,17,35,350,331,17,350
"18","1032558","1559918390","Conocybe fuscimarginata","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","MK412383.1",339,0,0,17,35,355,336,17,355
"19","1032560","1559918401","Conocybe moseri","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","MK412394.1",340,0,0,17,35,356,337,17,356
"20","1032900","1477913195","Melanoleuca cinereifolia","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Melanoleuca","MH930145.1",334,0,0,17,35,350,331,17,350
"21","1033729","1693117571","Pholiotina dentatomarginata","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Pholiotina","MN097900.1",343,0,0,28,46,370,351,28,370
"22","1033746","1559918412","Pholiotina dasypus","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Pholiotina","MK412405.1",322,0,0,17,35,338,319,17,338
"23","1033784","1825179694","Russula faustiana","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","MT252543.1",287,0,0,25,43,311,292,25,311
"24","1033792","1825179722","Russula subfoetens","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","MT252550.1",295,0,0,29,47,323,304,29,323
"25","1036751","1780216038","Gliomastix polychroma","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix","MN782423.1",255,0,0,1,19,255,236,1,255
"26","1041171","1765889623","Tremella candelariellae","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","MN566922.1",205,0,0,42,60,246,227,42,246
"27","104212","1818905931","Clavulinopsis fusiformis","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","MN992315.1",250,0,0,29,47,278,259,29,278
"28","104259","1735343665","Penicillium brasilianum","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","MK450675.1",255,0,0,104,122,358,339,104,358
"29","104261","1735343699","Penicillium pulvillorum","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","MK450709.1",253,0,0,2,20,254,235,2,254
"30","104357","1717507911","Hohenbuehelia grisea","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pleurotaceae","Hohenbuehelia","MN258645.1",330,0,0,29,47,358,339,29,358
"31","104405","1808632415","Goffeauzyma gilvescens","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Goffeauzyma","MT048633.1",228,0,0,9,27,236,217,9,236
"32","104409","1531397810","Filobasidium magnum","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","MK268149.1",217,0,0,25,43,241,222,25,241
"33","104411","1558117307","Solicoccozyma phenolica","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","MK397477.1",247,0,0,1,19,247,228,1,247
"34","104412","1826603521","Naganishia globosa","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","MT259210.1",234,0,0,27,45,260,241,27,260
"35","104414","1558117335","Solicoccozyma terricola","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","MK397491.1",244,0,0,1,19,244,225,1,244
"36","1046378","1818906109","Postia ptychogaster","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Dacryobolaceae","Postia","MN992493.1",263,0,0,29,47,291,272,29,291
"37","1046469","1585114387","Euphorbia inaequilatera","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","MK261273.1",349,0,0,3,21,351,332,3,351
"38","1046589","1558343821","Lasiodiplodia viticola","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Lasiodiplodia","MK398249.1",216,0,0,2,20,217,198,2,217
"39","1051101","1605035242","Hodophilus foetens","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Hodophilus","MK139817.1",238,0,0,27,45,264,245,27,264
"40","1052096","1531282049","Cladosporium halotolerans","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Cladosporiales","Cladosporiaceae","Cladosporium","MK265717.1",236,0,0,12,30,247,228,12,247
"41","1053252","1718347522","Pseudonectria buxi","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Pseudonectria","MK388858.1",240,0,0,2,20,241,222,2,241
"42","1055356","1584729633","Amanita vernicoccora","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MK580768.1",326,0,0,24,42,349,330,24,349
"43","1056129","1735637197","Brachyalara straminea","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Unassigned","Brachyalara","MK533015.1",239,0,0,529,547,767,748,529,767
"44","105696","1735226421","Epicoccum nigrum","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","MN418006.1",222,0,0,1,17,220,201,1,220
"45","105766","1817977330","Mrakia gelida","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Mrakia","MT133539.1",240,0,0,1,19,240,221,1,240
"46","106018","1531397561","Cystobasidium slooffiae","Eukaryota","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","MK267900.1",217,0,0,25,43,241,222,25,241
"47","106415","1758768663","Baeomyces placophyllus","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Baeomycetales","Baeomycetaceae","Baeomyces","MN545178.1",254,0,0,26,44,279,260,26,279
"48","106416","1818905984","Cudonia circinans","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Rhytismatales","Cudoniaceae","Cudonia","MN992368.1",212,0,0,30,48,241,222,30,241
"49","1068956","1770300238","Lactarius rimosellus","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","MN612777.1",297,0,0,17,35,313,294,17,313
"50","107438","1732215254","Loxospora elatina","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Sarrameanales","Sarrameanaceae","Loxospora","MN387132.1",255,0,0,25,43,279,260,25,279
"51","107454","1531397094","Microsphaeropsis amaranthi","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unassigned","Microsphaeropsis","MK267433.1",218,0,0,25,43,242,223,25,242
"52","1074867","1808632429","Glaciozyma watsonii","Eukaryota","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales","Camptobasidiaceae","Glaciozyma","MT048647.1",257,0,0,11,29,267,248,11,267
"53","1075310","1686074928","Lecidea aglaea","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","Lecidea","MH481914.1",264,0,0,17,35,280,261,17,280
"54","107832","1583099553","Thanatephorus cucumeris","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","MK571956.1",297,0,0,1,19,297,278,1,297
"55","1078854","1336421614","Cortinarius sommerfeltii","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","KY287732.1",315,0,0,29,47,343,324,29,343
"56","108018","1368344062","Cadophora malorum","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Unassigned","Cadophora","MF494620.1",297,0,0,3,21,299,280,3,299
"57","1081051","1721133997","Notelaea venosa","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Notelaea","LR031510.1",319,0,0,2320,2338,2638,2619,2320,2638
"58","108428","1607311396","Neoscytalidium dimidiatum","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Neoscytalidium","MK430055.1",257,0,0,12,30,268,249,12,268
"59","1085342","1721133980","Chionanthus brassii","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Chionanthus","LR031493.1",319,0,0,2319,2337,2637,2618,2319,2637
"60","108597","1445144635","Ophiostoma canum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Ophiostoma","MH555889.1",277,0,0,1,19,277,258,1,277
"61","1093201","1727530754","Aureobasidium proteae","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","MN341232.1",259,0,0,12,30,270,251,12,270
"62","1093209","1694420425","Pyrenophora leucospermi","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pyrenophora","MK539989.1",316,0,0,146,164,461,442,146,461
"63","1093900","1751154715","Phialemoniopsis curvata","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Xylariales","Unassigned","Phialemoniopsis","MN511346.1",219,0,0,1,19,219,200,1,219
"64","1095465","1569120412","Bondarzewia mesenterica","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Bondarzewia","MK500942.1",248,0,0,1757,1775,2004,1985,1757,2004
"65","109633","1818906004","Galerina marginata","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Galerina","MN992388.1",314,0,0,25,43,338,319,25,338
"66","109634","1818906013","Gymnopilus junonius","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Gymnopilus","MN992397.1",317,0,0,28,46,344,325,28,344
"67","109635","1658005629","Flammula alnicola","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Flammula","MK957190.1",320,0,0,17,35,336,317,17,336
"68","109644","1818905861","Pholiota mixta","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Pholiota","MN992245.1",316,0,0,28,46,343,324,28,343
"69","109659","1717507954","Stropharia aeruginosa","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Stropharia","MN258688.1",316,0,0,31,49,346,327,31,346
"70","1101212","1573779309","Golovinomyces ambrosiae","Eukaryota","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","Golovinomyces","MK452585.1",271,0,0,25,43,295,276,25,295
"71","110245","1587106644","Simocybe serrulata","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","MK607565.1",330,0,0,41,59,370,351,41,370
"72","110257","1789106069","Simocybe centunculus","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Simocybe","MN892572.1",330,0,0,22,40,351,332,22,351
"73","110364","1372155101","Stemphylium solani","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","MH142456.1",254,0,0,25,43,278,259,25,278
"74","1104782","1701841974","Caloplaca albolutescens","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae","Caloplaca","MN172427.1",273,0,0,21,39,293,274,21,293
"75","1107321","1783382193","Aspergillus hortai","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","LC513847.1",266,0,0,26,44,291,272,26,291
"76","1108849","1735093914","Penicillium rubens","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","MN413161.1",255,0,0,117,135,371,352,117,371
