"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1000415","1768047645","Amelanchier ovalis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Amelanchier","MN215988.1",379,0,1,2066,2087,2444,2424,2066,2444
"2","1000427","1768047694","Sorbus chamaemespilus","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Sorbus","MN216006.1",379,0,1,2105,2126,2483,2463,2105,2483
"3","100268","1434110303","Paragonimus heterotremus","Eukaryota","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Troglotrematidae","Paragonimus","LT855188.1",383,0,0,1485,1506,1864,1847,1485,1864
"4","1003335","1255186198","Kluyveromyces marxianus","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kluyveromyces","XR_002675592.1",376,0,1,1417,1438,1792,1772,1417,1792
"5","1003686","1121995561","Apolemichthys kingi","Eukaryota","Metazoa","Chordata","Actinopteri","Unassigned","Pomacanthidae","Apolemichthys","KU244239.1",382,0,1,1457,1478,1838,1818,1457,1838
"6","1004047","1233820024","Euplotes sinicus","Eukaryota","Unassigned","Ciliophora","Spirotrichea","Euplotida","Euplotidae","Euplotes","KX516716.1",361,0,1,1295,1316,1655,1635,1295,1655
"7","1004048","1233820031","Euplotes parabalteatus","Eukaryota","Unassigned","Ciliophora","Spirotrichea","Euplotida","Euplotidae","Euplotes","KX516723.1",355,0,1,1347,1368,1701,1681,1347,1701
"8","1004253","1497815334","Cyberlindnera mrakii","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera","NG_062120.1",377,0,1,1400,1421,1776,1756,1400,1776
"9","1007502","1503120301","Nannizziopsis barbata","Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Nannizziopsiaceae","Nannizziopsis","NG_062166.1",378,0,1,1339,1360,1714,1696,1339,1714
"10","1008951","1825537610","Trailliaedoxa gracilis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Trailliaedoxa","MK607947.1",379,0,1,1528,1549,1906,1886,1528,1906
"11","1008956","1825537558","Bertiera longithyrsa","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Bertiera","MK607895.1",379,0,1,1528,1549,1906,1886,1528,1906
"12","10090","1032033222","Mus musculus","Eukaryota","Metazoa","Chordata","Mammalia","Rodentia","Muridae","Mus","KX121618.1",383,0,1,620,599,238,258,238,620
"13","10141","1331406947","Cavia porcellus","Eukaryota","Metazoa","Chordata","Mammalia","Rodentia","Caviidae","Cavia","XR_002788481.1",383,0,1,1484,1505,1866,1846,1484,1866
"14","10195","1173728640","Brachionus plicatilis","Eukaryota","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Brachionus","KY886363.1",375,0,0,1417,1438,1791,1771,1417,1791
"15","102167","1767162948","Cylindrocystis brebissonii","Eukaryota","Viridiplantae","Streptophyta","Zygnemophyceae","Zygnematales","Mesotaeniaceae","Cylindrocystis","MN585755.1",379,0,1,1445,1466,1823,1803,1445,1823
"16","102713","1778223067","Sarcocystis suihominis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","MK867455.1",382,0,0,1498,1519,1878,1859,1498,1878
"17","1028355","1721134005","Ligustrum gracile","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Ligustrum","LR130572.1",379,0,1,1965,1986,2343,2323,1965,2343
"18","1029659","1016841317","Nuttalliella namaqua","Eukaryota","Metazoa","Arthropoda","Arachnida","Ixodida","Nuttalliellidae","Nuttalliella","KR907246.1",381,0,1,1799,1820,2179,2159,1799,2179
"19","1032456","1352290419","Macracanthorhynchus hirudinaceus","Eukaryota","Metazoa","Acanthocephala","Archiacanthocephala","Oligacanthorhynchida","Oligacanthorhynchidae","Macracanthorhynchus","LC350000.1",374,0,1,1413,1434,1786,1766,1413,1786
"20","1034612","1601956453","Paludistella meslinii","Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Paludistella","MK696131.1",373,0,1,1398,1419,1770,1750,1398,1770
"21","1034628","1189013829","Pseudendoclonium incrustans","Eukaryota","Viridiplantae","Chlorophyta","Ulvophyceae","Ulvales","Kornmanniaceae","Pseudendoclonium","MF034610.1",371,0,2,1393,1414,1763,1743,1393,1763
"22","1034652","1511360534","Azadinium poporum","Eukaryota","Unassigned","Unassigned","Dinophyceae","Gonyaulacales","Amphidomataceae","Azadinium","LS974157.1",375,0,1,1386,1407,1760,1740,1386,1760
"23","1035112","1556685355","Diutina pseudorugosa","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Unassigned","Diutina","MK394157.1",374,0,1,1097,1118,1470,1450,1097,1470
"24","1035805","1708599376","Epipactis thunbergii","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Epipactis","MN221400.1",381,0,1,4413,4434,4793,4773,4413,4793
"25","103944","1663473839","Protobothrops mucrosquamatus","Eukaryota","Metazoa","Chordata","Lepidosauria","Squamata","Viperidae","Protobothrops","XR_003810709.1",373,0,1,1445,1466,1817,1797,1445,1817
"26","104022","1251773061","Lysiphlebia japonica","Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Braconidae","Lysiphlebia","KY809858.1",377,0,1,1556,1577,1932,1912,1556,1932
"27","104105","1027901724","Desmodesmus subspicatus","Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Desmodesmus","KU291897.1",374,0,1,304,325,677,657,304,677
"28","104421","1418066965","Camponotus floridanus","Eukaryota","Metazoa","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","XR_003122864.1",377,0,1,1542,1563,1918,1898,1542,1918
"29","1045496","1702291483","Paris caobangensis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Melanthiaceae","Paris","MN174871.1",380,0,1,1430,1451,1809,1789,1430,1809
"30","1045801","1121486819","Menegazzia subsimilis","Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Menegazzia","KY352495.1",444,0,1,1423,1444,1866,1846,1423,1866
"31","1046713","1699958596","Myocoptes musculinus","Eukaryota","Metazoa","Arthropoda","Arachnida","Sarcoptiformes","Myocoptidae","Myocoptes","MN153813.1",384,0,1,1398,1419,1781,1761,1398,1781
"32","104674","1433537092","Bandonia marina","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Tetragoniomycetaceae","Bandonia","NG_060984.1",378,0,1,1401,1422,1778,1758,1401,1778
"33","1047171","1433537194","Zymoseptoria tritici","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Zymoseptoria","NG_061086.1",378,0,2,1359,1380,1736,1716,1359,1736
"34","104777","1532185047","Brachionus calyciflorus","Eukaryota","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Brachionus","MK271750.1",378,0,0,1432,1453,1809,1789,1432,1809
"35","1052096","1246351633","Cladosporium halotolerans","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","KY781788.1",378,0,2,92,113,469,449,92,469
"36","105231","1518373090","Klebsormidium nitens","Eukaryota","Viridiplantae","Streptophyta","Klebsormidiophyceae","Klebsormidiales","Klebsormidiaceae","Klebsormidium","MK201753.1",380,0,1,635,656,1014,994,635,1014
"37","1052852","1462569182","Jaagichlorella roystonensis","Eukaryota","Viridiplantae","Chlorophyta","Trebouxiophyceae","Unassigned","Unassigned","Jaagichlorella","MH780942.1",373,0,2,1776,1797,2148,2128,1776,2148
"38","105609","1253553582","Montipora aequituberculata","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Montipora","LT631100.1",404,0,0,1547,1568,1950,1930,1547,1950
"39","105614","1253553566","Isopora brueggemanni","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Isopora","LT631084.1",390,0,0,1477,1498,1866,1846,1477,1866
"40","105772","1358186635","Cystobasidium laryngis","Eukaryota","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","MH047192.1",378,0,1,1389,1410,1766,1746,1389,1766
"41","105886","1009327742","Eleutherococcus sessiliflorus","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Araliaceae","Eleutherococcus","KT380924.1",379,0,1,5374,5395,5752,5732,5374,5752
"42","105984","1433537093","Apiotrichum porosum","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum","NG_060985.1",378,0,1,1402,1423,1779,1759,1402,1779
"43","105997","1535923717","Occultifur externus","Eukaryota","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Unassigned","Occultifur","NG_062691.1",378,0,1,1419,1440,1796,1776,1419,1796
"44","106013","1694443675","Symmetrospora marina","Eukaryota","Fungi","Basidiomycota","Cystobasidiomycetes","Unassigned","Symmetrosporaceae","Symmetrospora","NG_065496.1",378,0,1,1404,1425,1781,1761,1404,1781
"45","106132","1009327740","Panax vietnamensis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Araliaceae","Panax","KT380922.1",379,0,1,1429,1450,1807,1787,1429,1807
"46","106324","1235720157","Contracaecum osculatum","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Anisakidae","Contracaecum","KX673182.1",380,0,1,48,69,427,407,48,427
"47","1064592","1199953582","Naumovozyma castellii","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Naumovozyma","XR_002431960.1",376,0,1,1421,1442,1796,1776,1421,1796
"48","106542","1378520485","Scrippsiella lachrymosa","Eukaryota","Unassigned","Unassigned","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Scrippsiella","LT993764.1",375,0,1,1341,1362,1715,1695,1341,1715
"49","106547","1768047634","Malus angustifolia","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Malus","MN215984.1",379,0,1,2064,2085,2442,2422,2064,2442
"50","106549","1768047622","Malus baccata","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Malus","MN215980.1",379,0,1,2072,2093,2450,2430,2072,2450
"51","106551","1777416355","Malus doumeri","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Malus","MN577912.1",379,0,1,1987,2008,2365,2345,1987,2365
"52","106557","1768047636","Malus ioensis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Malus","MN215985.1",379,0,1,2067,2088,2445,2425,2067,2445
"53","106567","1768047656","Malus sieversii","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Malus","MN215992.1",379,0,1,2070,2091,2448,2428,2070,2448
"54","106582","1381362325","Maylandia zebra","Eukaryota","Metazoa","Chordata","Actinopteri","Cichliformes","Cichlidae","Maylandia","XR_003023829.1",382,0,1,1457,1478,1838,1818,1457,1838
"55","1071378","1200182296","Naumovozyma dairenensis","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Naumovozyma","XR_002431979.1",376,0,1,1421,1442,1796,1776,1421,1796
"56","1071380","1207221783","Tetrapisispora blattae","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Tetrapisispora","XR_002459987.1",376,0,1,1418,1439,1793,1773,1418,1793
"57","1071381","1199952563","Tetrapisispora phaffii","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Tetrapisispora","XR_002431954.1",376,0,1,1417,1438,1792,1772,1417,1792
"58","1071382","1199862361","Kazachstania africana","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kazachstania","XR_002430157.1",376,0,1,1420,1441,1795,1775,1420,1795
"59","1071383","1247048171","Kazachstania naganishii","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kazachstania","XR_002648438.1",376,0,1,1426,1447,1801,1781,1426,1801
"60","1080349","1431136829","Saccharomyces eubayanus","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","CP030956.1",376,0,1,579946,579925,579571,579591,579571,579946
"61","1080796","1154499922","Sarcocystis capreolicanis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","KY019028.1",381,0,1,1523,1544,1902,1883,1523,1902
"62","1080797","1154499957","Sarcocystis silva","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","KY019063.1",376,0,1,1488,1509,1862,1843,1488,1862
"63","1081051","1721133997","Notelaea venosa","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Notelaea","LR031510.1",379,0,1,1968,1989,2346,2326,1968,2346
"64","1081573","833203947","Pogostemon stellatus","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Pogostemon","KP718621.1",379,0,1,1860,1881,2238,2218,1860,2238
"65","1081638","1253553502","Porites fontanesii","Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Poritidae","Porites","LT631020.1",376,0,0,1423,1444,1798,1778,1423,1798
"66","1085342","1721133979","Chionanthus brassii","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Chionanthus","LR031492.1",379,0,1,1967,1988,2345,2325,1967,2345
"67","108931","1233208897","Nilaparvata lugens","Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Delphacidae","Nilaparvata","XR_002606678.1",377,0,1,3596,3617,3972,3952,3596,3972
