"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1000415","1768047645","Amelanchier ovalis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Amelanchier","MN215988.1",305,0,0,1783,1801,2087,2066,1783,2087
"2","1000427","1768047694","Sorbus chamaemespilus","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Sorbus","MN216006.1",305,0,0,1822,1840,2126,2105,1822,2126
"3","1001996","1431125767","Tritirachium egenum","Eukaryota","Fungi","Basidiomycota","Tritirachiomycetes","Tritirachiales","Tritirachiaceae","Tritirachium","MH636844.1",305,0,0,1092,1110,1396,1375,1092,1396
"4","1003084","1377545668","Palmerina hardmaniana","Eukaryota","Unassigned","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","Palmerina","MG835766.1",306,1,0,1143,1161,1448,1427,1143,1448
"5","1004783","1644882668","Ascaridia numidae","Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Ascaridiidae","Ascaridia","MK919264.1",301,2,0,153,171,453,432,153,453
"6","1006452","1632313426","Dasyspora amazonica","Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Uropyxidaceae","Dasyspora","NG_064970.1",303,0,0,1053,1071,1355,1334,1053,1355
"7","1006455","1632313427","Dasyspora emarginatae","Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Uropyxidaceae","Dasyspora","NG_064971.1",303,0,0,1053,1071,1355,1334,1053,1355
"8","1006459","1632313428","Dasyspora guianensis","Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Uropyxidaceae","Dasyspora","NG_064972.1",303,0,0,1053,1071,1355,1334,1053,1355
"9","1006460","1632313429","Dasyspora mesoamericana","Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Uropyxidaceae","Dasyspora","NG_064973.1",303,0,0,1053,1071,1355,1334,1053,1355
"10","1006461","1632313430","Dasyspora nitidae","Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Uropyxidaceae","Dasyspora","NG_064974.1",303,0,0,1053,1071,1355,1334,1053,1355
"11","1008951","1825537610","Trailliaedoxa gracilis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Trailliaedoxa","MK607947.1",305,0,0,1245,1263,1549,1528,1245,1549
"12","1008956","1825537558","Bertiera longithyrsa","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Bertiera","MK607895.1",305,0,0,1245,1263,1549,1528,1245,1549
"13","10090","1756559321","Mus musculus","Eukaryota","Metazoa","Chordata","Mammalia","Rodentia","Muridae","Mus","MN537869.1",308,0,0,1200,1218,1507,1486,1200,1507
"14","102713","1584020532","Sarcocystis suihominis","Eukaryota","Unassigned","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","MH404229.1",312,0,0,1260,1278,1571,1550,1260,1571
"15","1028355","1721134005","Ligustrum gracile","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Oleaceae","Ligustrum","LR130572.1",305,0,0,1682,1700,1986,1965,1682,1986
"16","1028682","1655445685","Centruroides tecomanus","Eukaryota","Metazoa","Arthropoda","Arachnida","Scorpiones","Buthidae","Centruroides","MK479104.1",301,0,0,1126,1144,1426,1405,1126,1426
"17","1034616","1694419663","Desmodesmus intermedius","Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Desmodesmus","MN104245.1",304,0,0,1057,1075,1360,1339,1057,1360
"18","1034652","1511360534","Azadinium poporum","Eukaryota","Unassigned","Unassigned","Dinophyceae","Gonyaulacales","Amphidomataceae","Azadinium","LS974157.1",305,0,0,1103,1121,1407,1386,1103,1407
"19","1035112","1556685355","Diutina pseudorugosa","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Unassigned","Diutina","MK394157.1",302,0,0,817,835,1118,1097,817,1118
"20","1035805","1708599376","Epipactis thunbergii","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Epipactis","MN221400.1",305,0,0,4130,4148,4434,4413,4130,4434
"21","1036758","1694443762","Parasarocladium radiatum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Parasarocladium","NG_065583.1",302,1,0,1121,1139,1422,1401,1121,1422
"22","1036759","1508736573","Xenoacremonium recifei","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Xenoacremonium","MK123320.1",302,1,0,542,560,843,822,542,843
"23","1037060","1727580505","Celtis tetrandra","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Cannabaceae","Celtis","MN364375.1",305,0,0,1085,1103,1389,1368,1085,1389
