"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1001200","1708260381","Zariquieya troglodytes","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Carabidae","Zariquieya","LS453095.1",583,0,1,272,293,854,835,272,854
"2","100268","1624173860","Paragonimus heterotremus","Eukaryota","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Troglotrematidae","Paragonimus","MK828942.1",652,0,2,277,298,928,909,277,928
"3","1003686","1121995561","Apolemichthys kingi","Eukaryota","Metazoa","Chordata","Actinopteri","Unassigned","Pomacanthidae","Apolemichthys","KU244239.1",551,0,0,3223,3244,3773,3754,3223,3773
"4","1004504","1827390593","Amanita luteolovelata","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MT229867.1",344,3,0,977,998,1320,1301,977,1320
"5","1004519","1827390599","Amanita singeri","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MT229872.1",346,3,0,494,515,839,820,494,839
"6","1004520","1827390603","Amanita smithiana","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MT229874.1",347,3,0,967,988,1313,1294,967,1313
"7","100951","1826846169","Naganishia albida","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","MT267530.1",324,3,0,303,324,626,607,303,626
"8","100952","148614907","Cottus gobio","Eukaryota","Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","Cottus","EF417204.1",541,0,0,252,273,792,773,252,792
"9","1026754","331687584","Tennysonia stellata","Eukaryota","Metazoa","Bryozoa","Stenolaemata","Tubuliporida","Tubuliporidae","Tennysonia","JF893941.1",464,0,0,85,106,548,529,85,548
"10","1026887","1723693127","Inonotus micantissimus","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Inonotus","MN318444.1",358,3,0,1016,1037,1373,1354,1016,1373
"11","1035122","333691247","Oregodasys ocellatus","Eukaryota","Metazoa","Gastrotricha","Unassigned","Macrodasyida","Thaumastodermatidae","Oregodasys","JF357690.1",526,0,0,313,334,838,819,313,838
"12","104409","1826549628","Filobasidium magnum","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","MT256148.1",343,3,0,267,288,609,590,267,609
"13","104416","1804071940","Filobasidium wieringae","Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","NG_067314.1",343,3,0,315,336,657,638,315,657
"14","1046316","341833266","Atatina sp. B1","Eukaryota","Metazoa","Annelida","Clitellata","Haplotaxida","Glossoscolecidae","Atatina","HQ728957.1",494,0,0,289,310,782,763,289,782
"15","1046782","343169040","Garypinus sp. JA-2011","Eukaryota","Metazoa","Arthropoda","Arachnida","Pseudoscorpiones","Garypinidae","Garypinus","JN018393.1",528,0,2,289,310,816,797,289,816
"16","104920","10945084","Polystyliphora novaehollandiae","Eukaryota","Metazoa","Platyhelminthes","Rhabditophora","Proseriata","Unassigned","Polystyliphora","AJ270177.1",482,0,0,335,356,816,797,335,816
"17","105023","194399202","Nothobranchius furzeri","Eukaryota","Metazoa","Chordata","Actinopteri","Cyprinodontiformes","Nothobranchiidae","Nothobranchius","EU780557.1",602,0,0,6558,6579,7159,7140,6558,7159
"18","105881","68342341","Gorgonocephalus eucnemis","Eukaryota","Metazoa","Echinodermata","Ophiuroidea","Euryalida","Gorgonocephalidae","Gorgonocephalus","DQ029072.1",552,0,0,284,305,835,816,284,835
"19","106013","1828316153","Symmetrospora marina","Eukaryota","Fungi","Basidiomycota","Cystobasidiomycetes","Unassigned","Symmetrosporaceae","Symmetrospora","MT280004.1",345,3,0,235,256,579,560,235,579
"20","106377","1708260339","Molops piceus","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Carabidae","Molops","LS453053.1",616,0,1,273,294,888,869,273,888
"21","106379","1708253908","Abax ovalis","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Carabidae","Abax","LS453013.1",602,0,1,270,291,871,852,270,871
"22","106383","1708260353","Percus strictus","Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Carabidae","Percus","LS453067.1",611,0,1,272,293,882,863,272,882
"23","106582","1381362319","Maylandia zebra","Eukaryota","Metazoa","Chordata","Actinopteri","Cichliformes","Cichlidae","Maylandia","XR_003023822.1",551,0,0,357,378,907,888,357,907
"24","106734","1820686777","Chelonoidis abingdonii","Eukaryota","Metazoa","Chordata","Unassigned","Testudines","Testudinidae","Chelonoidis","XR_004375038.1",658,0,0,352,373,1009,990,352,1009
"25","1077055","1015634440","Ophionereis schayeri","Eukaryota","Metazoa","Echinodermata","Ophiuroidea","Ophiurida","Ophionereidae","Ophionereis","KU895502.1",550,0,1,362,383,911,892,362,911
"26","1077059","1015634423","Clarkcoma canaliculata","Eukaryota","Metazoa","Echinodermata","Ophiuroidea","Ophiurida","Ophiocomidae","Clarkcoma","KU895485.1",548,0,1,362,383,909,890,362,909
"27","1092613","1783302082","Orophe cabinetus","Eukaryota","Metazoa","Arthropoda","Diplopoda","Polydesmida","Xystodesmidae","Orophe","MN817848.1",640,0,1,239,260,878,859,239,878
"28","109711","1121995568","Pomacanthus imperator","Eukaryota","Metazoa","Chordata","Actinopteri","Unassigned","Pomacanthidae","Pomacanthus","KU244243.1",557,0,0,3293,3314,3849,3830,3293,3849
"29","109715","1121995566","Pomacanthus xanthometopon","Eukaryota","Metazoa","Chordata","Actinopteri","Unassigned","Pomacanthidae","Pomacanthus","KU244242.1",558,0,0,3247,3268,3804,3785,3247,3804
"30","109725","1132395630","Centropyge eibli","Eukaryota","Metazoa","Chordata","Actinopteri","Unassigned","Pomacanthidae","Centropyge","KU356788.1",558,0,0,3227,3248,3784,3765,3227,3784
"31","109727","1132395629","Centropyge flavicauda","Eukaryota","Metazoa","Chordata","Actinopteri","Unassigned","Pomacanthidae","Centropyge","KU356787.1",571,0,0,3228,3249,3798,3779,3228,3798
