"","taxId","gi","species","superkingdom","kingdom","phylum","class","order","family","genus","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"1","1000415","1768047645","Amelanchier ovalis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Amelanchier","MN215988.1",656,0,1,3058,3079,3713,3696,3058,3713
"2","1000427","1768047694","Sorbus chamaemespilus","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Sorbus","MN216006.1",656,0,1,3096,3117,3751,3734,3096,3751
"3","1003145","1209554704","Tryblionella apiculata","Eukaryota","Unassigned","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Tryblionella","KX889113.1",580,0,1,1,21,579,562,1,579
"4","1004481","1524378989","Amanita crenulata","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MK204474.1",674,0,1,33,54,706,689,33,706
"5","1004504","1827390595","Amanita luteolovelata","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MT229869.1",670,0,1,639,660,1308,1291,639,1308
"6","1004518","1559671075","Amanita congolensis","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MK327257.1",673,0,1,33,54,705,688,33,705
"7","1004519","1827390599","Amanita singeri","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MT229872.1",671,0,1,166,187,836,819,166,836
"8","1004520","1827390603","Amanita smithiana","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","MT229874.1",672,0,1,639,660,1310,1293,639,1310
"9","1006924","1390049754","Amanita costaricensis","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","NG_057061.1",678,0,1,23,44,700,683,23,700
"10","10089","1679804711","Mus caroli","Eukaryota","Metazoa","Chordata","Mammalia","Rodentia","Muridae","Mus","XR_003835935.1",632,0,1,22,43,653,636,22,653
"11","100911","1393511503","Rhodosporidiobolus poonsookiae","Eukaryota","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","NG_058385.1",637,0,1,29,50,665,648,29,665
"12","100998","1526242396","Sporophagomyces chrysostomus","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Sporophagomyces","MH795080.1",634,0,1,556,577,1189,1172,556,1189
"13","101162","1390219929","Bipolaris oryzae","Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","MF431723.1",637,0,1,2,23,638,621,2,638
"14","101696","33318290","Dasypogon bromeliifolius","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Dasypogonaceae","Dasypogon","AF466384.1",654,0,1,22,43,675,658,22,675
"15","1026887","1723693127","Inonotus micantissimus","Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Inonotus","MN318444.1",684,0,1,687,708,1370,1353,687,1370
"16","102714","14210127","Saxifraga aizoides","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","AF374839.1",654,0,1,19,40,672,655,19,672
"17","102723","14210118","Saxifraga cymbalaria","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","AF374830.1",654,0,1,19,40,672,655,19,672
"18","102733","14210128","Saxifraga osloensis","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","AF374840.1",654,0,1,19,40,672,655,19,672
"19","102738","14210126","Saxifraga tricuspidata","Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","AF374838.1",654,0,1,19,40,672,655,19,672
"20","1031713","1596749898","Tilletia maclaganii","Eukaryota","Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","Tilletia","MH318015.1",656,0,1,323,344,978,961,323,978
"21","1035112","1556685355","Diutina pseudorugosa","Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Unassigned","Diutina","MK394157.1",552,0,1,1806,1827,2357,2340,1806,2357
"22","1036721","1390017201","Acremonium acutatum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unassigned","Acremonium","NG_056976.1",630,0,1,25,46,654,637,25,654
"23","1036729","1393511002","Sarocladium bactrocephalum","Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Sarocladiaceae","Sarocladium","NG_057884.1",632,0,1,29,50,660,643,29,660
